participant_id,response_id,age,gender,scenario,topic,explanation_code,explanation_type,explanation_type_name,construct,rating
P009,R_2CJjxOa0OLMTNE1,25-35,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,5.0
P017,R_28IjKGpZ0JV8Bd7,25-35,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,3.0
P020,R_2nGbLUYu0UNb0Ax,35-45,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,4.0
P024,R_2gMzN6NBgzZJ0Mb,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,5.0
P026,R_2dnacUtaiDoQt0u,25-35,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,5.0
P027,R_2anPrrpI4mN0rAa,35-45,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,5.0
P028,R_2Xoi8XWGpvrHu2s,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,1.0
P029,R_2If52xcbQMEJyPn,35-45,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,5.0
P030,R_81YN18e9BJFiEKu,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,3.0
P031,R_8ieNZXGBztLmYKu,35-45,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,4.0
P032,R_2jHdIVqxp0LxPTz,25-35,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,5.0
P033,R_8Ev4OYXrNqG40Ig,25-35,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,5.0
P035,R_2D6WTpT3P1jmFdZ,25-35,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,5.0
P037,R_8Ym68fZB8lcHaLU,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,3.0
P038,R_2pqPccJ7X6Ow6bL,18-25,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,4.0
P039,R_8TXLz2ngPXUHsg1,35-45,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,3.0
P045,R_2AuWuLj6hrD3vbP,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,6.0
P047,R_2r2g76EB5WzlPlE,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,5.0
P049,R_2h4sb4bawJdulOo,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,5.0
P050,R_2HXj0saAJh7x4Us,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,7.0
P057,R_2eQKZJlPjVkBdRH,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,5.0
P060,R_2KDwfKnAPQGoSO7,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,4.0
P061,R_2KGVjxNJbUxmmwN,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,2.0
P062,R_29if10lWZQQSQN4,18-25,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,satisfaction,3.0
P002,R_8txlseIZpRyf8eF,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,6.0
P006,R_2z7P4z2c1fY25eU,35-45,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,5.0
P007,R_8eXG1jT9WHRNk6g,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,4.0
P008,R_8CZZj2bH16ds3Gk,60+,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,6.0
P009,R_2CJjxOa0OLMTNE1,25-35,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,6.0
P017,R_28IjKGpZ0JV8Bd7,25-35,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,4.0
P020,R_2nGbLUYu0UNb0Ax,35-45,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,6.0
P024,R_2gMzN6NBgzZJ0Mb,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,5.0
P026,R_2dnacUtaiDoQt0u,25-35,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,5.0
P027,R_2anPrrpI4mN0rAa,35-45,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,5.0
P028,R_2Xoi8XWGpvrHu2s,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,1.0
P029,R_2If52xcbQMEJyPn,35-45,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,5.0
P030,R_81YN18e9BJFiEKu,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,3.0
P031,R_8ieNZXGBztLmYKu,35-45,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,5.0
P032,R_2jHdIVqxp0LxPTz,25-35,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,5.0
P033,R_8Ev4OYXrNqG40Ig,25-35,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,5.0
P035,R_2D6WTpT3P1jmFdZ,25-35,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,6.0
P037,R_8Ym68fZB8lcHaLU,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,4.0
P038,R_2pqPccJ7X6Ow6bL,18-25,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,3.0
P039,R_8TXLz2ngPXUHsg1,35-45,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,3.0
P045,R_2AuWuLj6hrD3vbP,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,6.0
P047,R_2r2g76EB5WzlPlE,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,4.0
P049,R_2h4sb4bawJdulOo,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,3.0
P050,R_2HXj0saAJh7x4Us,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,3.0
P057,R_2eQKZJlPjVkBdRH,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,4.0
P060,R_2KDwfKnAPQGoSO7,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,5.0
P061,R_2KGVjxNJbUxmmwN,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,2.0
P062,R_29if10lWZQQSQN4,18-25,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,usability_understandability,3.0
P002,R_8txlseIZpRyf8eF,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,2.0
P006,R_2z7P4z2c1fY25eU,35-45,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,5.0
P007,R_8eXG1jT9WHRNk6g,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,2.0
P008,R_8CZZj2bH16ds3Gk,60+,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,5.0
P009,R_2CJjxOa0OLMTNE1,25-35,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,5.0
P017,R_28IjKGpZ0JV8Bd7,25-35,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,5.0
P020,R_2nGbLUYu0UNb0Ax,35-45,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,6.0
P024,R_2gMzN6NBgzZJ0Mb,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,4.0
P026,R_2dnacUtaiDoQt0u,25-35,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,6.0
P027,R_2anPrrpI4mN0rAa,35-45,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,6.0
P028,R_2Xoi8XWGpvrHu2s,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,1.0
P029,R_2If52xcbQMEJyPn,35-45,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,6.0
P030,R_81YN18e9BJFiEKu,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,4.0
P031,R_8ieNZXGBztLmYKu,35-45,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,6.0
P032,R_2jHdIVqxp0LxPTz,25-35,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,6.0
P033,R_8Ev4OYXrNqG40Ig,25-35,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,5.0
P035,R_2D6WTpT3P1jmFdZ,25-35,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,4.0
P037,R_8Ym68fZB8lcHaLU,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,4.0
P038,R_2pqPccJ7X6Ow6bL,18-25,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,4.0
P039,R_8TXLz2ngPXUHsg1,35-45,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,5.0
P045,R_2AuWuLj6hrD3vbP,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,6.0
P047,R_2r2g76EB5WzlPlE,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,5.0
P049,R_2h4sb4bawJdulOo,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,5.0
P050,R_2HXj0saAJh7x4Us,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,7.0
P057,R_2eQKZJlPjVkBdRH,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,3.0
P060,R_2KDwfKnAPQGoSO7,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,4.0
P061,R_2KGVjxNJbUxmmwN,18-25,Man,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,3.0
P062,R_29if10lWZQQSQN4,18-25,Woman,C4,Cold/cough/sore throat,C4B,B,Local feature-attribution / key-factor explanation,perceived_effectiveness,3.0
P004,R_2QsZYZ5xhhmtprB,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,trust,4.0
P011,R_8gxhawknMc9x5oB,35-45,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,trust,5.0
P014,R_2AjdnF20eeiyFcR,35-45,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,trust,3.0
P019,R_8oSGgsahbAT7s0T,35-45,Woman,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,trust,3.0
P045,R_2AuWuLj6hrD3vbP,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,trust,7.0
P051,R_83jcdRgKC1yerGN,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,trust,1.0
P057,R_2eQKZJlPjVkBdRH,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,trust,5.0
P059,R_2HrQQwfw9gObwJz,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,trust,7.0
P060,R_2KDwfKnAPQGoSO7,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,trust,6.0
P063,R_2pXrXB3B3nykjrP,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,trust,6.0
P004,R_2QsZYZ5xhhmtprB,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,satisfaction,5.0
P005,R_2mk0Otms6W3G7m6,50-60,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,satisfaction,5.0
P011,R_8gxhawknMc9x5oB,35-45,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,satisfaction,5.0
P014,R_2AjdnF20eeiyFcR,35-45,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,satisfaction,4.0
P019,R_8oSGgsahbAT7s0T,35-45,Woman,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,satisfaction,3.0
P045,R_2AuWuLj6hrD3vbP,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,satisfaction,7.0
P051,R_83jcdRgKC1yerGN,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,satisfaction,1.0
P057,R_2eQKZJlPjVkBdRH,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,satisfaction,4.0
P059,R_2HrQQwfw9gObwJz,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,satisfaction,6.0
P060,R_2KDwfKnAPQGoSO7,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,satisfaction,6.0
P063,R_2pXrXB3B3nykjrP,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,satisfaction,6.0
P004,R_2QsZYZ5xhhmtprB,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,usability_understandability,5.0
P005,R_2mk0Otms6W3G7m6,50-60,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,usability_understandability,6.0
P011,R_8gxhawknMc9x5oB,35-45,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,usability_understandability,3.0
P014,R_2AjdnF20eeiyFcR,35-45,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,usability_understandability,4.0
P019,R_8oSGgsahbAT7s0T,35-45,Woman,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,usability_understandability,5.0
P045,R_2AuWuLj6hrD3vbP,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,usability_understandability,7.0
P051,R_83jcdRgKC1yerGN,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,usability_understandability,4.0
P057,R_2eQKZJlPjVkBdRH,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,usability_understandability,4.0
P059,R_2HrQQwfw9gObwJz,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,usability_understandability,6.0
P060,R_2KDwfKnAPQGoSO7,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,usability_understandability,5.0
P063,R_2pXrXB3B3nykjrP,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,usability_understandability,6.0
P004,R_2QsZYZ5xhhmtprB,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,perceived_effectiveness,5.0
P005,R_2mk0Otms6W3G7m6,50-60,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,perceived_effectiveness,5.0
P011,R_8gxhawknMc9x5oB,35-45,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,perceived_effectiveness,5.0
P014,R_2AjdnF20eeiyFcR,35-45,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,perceived_effectiveness,3.0
P019,R_8oSGgsahbAT7s0T,35-45,Woman,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,perceived_effectiveness,5.0
P045,R_2AuWuLj6hrD3vbP,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,perceived_effectiveness,7.0
P051,R_83jcdRgKC1yerGN,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,perceived_effectiveness,3.0
P057,R_2eQKZJlPjVkBdRH,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,perceived_effectiveness,5.0
P059,R_2HrQQwfw9gObwJz,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,perceived_effectiveness,7.0
P060,R_2KDwfKnAPQGoSO7,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,perceived_effectiveness,6.0
P063,R_2pXrXB3B3nykjrP,18-25,Man,C4,Cold/cough/sore throat,C4C,C,Counterfactual explanation,perceived_effectiveness,6.0
P001,R_2siP2AR4k5kxlQd,18-25,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,6.0
P005,R_2mk0Otms6W3G7m6,50-60,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,4.0
P008,R_8CZZj2bH16ds3Gk,60+,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,2.0
P012,R_8kHr5DLgYiobzXY,25-35,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,3.0
P014,R_2AjdnF20eeiyFcR,35-45,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,5.0
P019,R_8oSGgsahbAT7s0T,35-45,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,2.0
P020,R_2nGbLUYu0UNb0Ax,35-45,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,3.0
P021,R_2m8uvmVPOFVMslr,25-35,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,5.0
P027,R_2anPrrpI4mN0rAa,35-45,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,3.0
P029,R_2If52xcbQMEJyPn,35-45,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,2.0
P031,R_8ieNZXGBztLmYKu,35-45,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,3.0
P032,R_2jHdIVqxp0LxPTz,25-35,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,2.0
P033,R_8Ev4OYXrNqG40Ig,25-35,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,3.0
P034,R_8fcTUmtbd7RWvR6,18-25,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,1.0
P035,R_2D6WTpT3P1jmFdZ,25-35,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,2.0
P036,R_2GE84SlDOivjQig,25-35,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,1.0
P038,R_2pqPccJ7X6Ow6bL,18-25,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,2.0
P039,R_8TXLz2ngPXUHsg1,35-45,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,1.0
P041,R_8fMgmliGsAUQpMJ,25-35,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,3.0
P042,R_2rkSvqGWFPcgMzT,25-35,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,4.0
P043,R_2QbMl2dK6QFsqD7,35-45,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,3.0
P046,R_2znLVXbmg45JWPC,18-25,Other,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,2.0
P047,R_2r2g76EB5WzlPlE,18-25,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,1.0
P049,R_2h4sb4bawJdulOo,18-25,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,3.0
P050,R_2HXj0saAJh7x4Us,18-25,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,5.0
P055,R_2OI7cjnhWztRfXn,18-25,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,5.0
P058,R_8t0tOyMuhWUt6AF,25-35,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,6.0
P062,R_29if10lWZQQSQN4,18-25,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,4.0
P063,R_2pXrXB3B3nykjrP,18-25,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,trust,4.0
P001,R_2siP2AR4k5kxlQd,18-25,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,satisfaction,6.0
P005,R_2mk0Otms6W3G7m6,50-60,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,satisfaction,3.0
P008,R_8CZZj2bH16ds3Gk,60+,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,satisfaction,3.0
P012,R_8kHr5DLgYiobzXY,25-35,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,satisfaction,3.0
P014,R_2AjdnF20eeiyFcR,35-45,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,satisfaction,5.0
P019,R_8oSGgsahbAT7s0T,35-45,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,satisfaction,2.0
P020,R_2nGbLUYu0UNb0Ax,35-45,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,satisfaction,3.0
P021,R_2m8uvmVPOFVMslr,25-35,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,satisfaction,5.0
P027,R_2anPrrpI4mN0rAa,35-45,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,satisfaction,4.0
P029,R_2If52xcbQMEJyPn,35-45,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,satisfaction,1.0
P031,R_8ieNZXGBztLmYKu,35-45,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,satisfaction,4.0
P032,R_2jHdIVqxp0LxPTz,25-35,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,satisfaction,2.0
P033,R_8Ev4OYXrNqG40Ig,25-35,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,satisfaction,3.0
P034,R_8fcTUmtbd7RWvR6,18-25,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,satisfaction,1.0
P035,R_2D6WTpT3P1jmFdZ,25-35,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,satisfaction,2.0
P036,R_2GE84SlDOivjQig,25-35,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,satisfaction,2.0
P038,R_2pqPccJ7X6Ow6bL,18-25,Woman,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,satisfaction,2.0
P039,R_8TXLz2ngPXUHsg1,35-45,Man,C4,Cold/cough/sore throat,C4D,D,LLM natural-language explanation,satisfaction,1.0
